2025-09-10 00:00:11.942 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.dau_mau
2025-09-10 00:03:33.917 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [usage.session_depth] gaps=['Repeat cadence data is missing for one user; instrument repeats_per_week for at least 80% of active users to verify repeat usage.']
2025-09-10 00:03:33.917 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.drilldown
2025-09-10 00:03:33.963 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:03:37.110 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3147.38 ms)
2025-09-10 00:03:37.111 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.drilldown (3194.11 ms)
2025-09-10 00:03:37.111 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [usage.drilldown] score=2 | rationale=Drill actions account for approximately 14% of sessions, indicating limited adoption. The lack of user diversity across departments restricts the breadth of usage.
2025-09-10 00:03:37.111 | INFO     | bi_tracker_agent.llm_engine:score_metric:1050 - [usage.drilldown] flags=['limited_breadth']
2025-09-10 00:03:37.111 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [usage.drilldown] gaps=['Department spread unknown → report drilldown usage by dept/team → show broad spread across ≥3 BUs (unlocks score 4).', 'Stability unverified → include 4-week drilldown time series → demonstrate non-declining trend (supports score 4–5).']
2025-09-10 00:03:37.112 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.reliability.refresh_timeliness
2025-09-10 00:03:37.187 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:03:40.072 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2885.69 ms)
2025-09-10 00:03:40.074 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.reliability.refresh_timeliness (2962.58 ms)
2025-09-10 00:03:40.076 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [reliability.refresh_timeliness] score=5 | rationale=100% of high-priority dashboards are within SLA, with no critical stales present. All dashboards are refreshed on the same day, ensuring timeliness and reliability.
2025-09-10 00:03:40.077 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.features.cross_links
2025-09-10 00:03:40.113 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:03:43.493 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3380.07 ms)
2025-09-10 00:03:43.493 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.features.cross_links (3416.45 ms)
2025-09-10 00:03:43.494 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [features.cross_links] score=3 | rationale=Two out of three dashboards are linked, indicating a moderate level of connectivity; however, the link usage is concentrated between just two dashboards, leading to uneven traversal patterns.
2025-09-10 00:03:43.494 | INFO     | bi_tracker_agent.llm_engine:score_metric:1050 - [features.cross_links] flags=['distribution_skewed']
2025-09-10 00:03:43.494 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [features.cross_links] gaps=['Link usage is concentrated on a few dashboards; increase link enablement and usage across all dashboards to achieve a more balanced distribution and potentially unlock a higher score.']
2025-09-10 00:03:43.494 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.governance.coverage
2025-09-10 00:03:43.549 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:03:46.919 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3369.82 ms)
2025-09-10 00:03:46.920 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.governance.coverage (3425.68 ms)
2025-09-10 00:03:46.920 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [governance.coverage] score=2 | rationale=While two dashboards are certified and owned, the third dashboard lacks certification and metadata, indicating significant governance gaps. The absence of an owner for the non-certified dashboard is a critical issue.
2025-09-10 00:03:46.920 | INFO     | bi_tracker_agent.llm_engine:score_metric:1050 - [governance.coverage] flags=['missing_owner', 'missing_certification']
2025-09-10 00:03:46.920 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [governance.coverage] gaps=["Missing owner and certification for 'kpi_sales' is critical; ensure all dashboards are certified and owned to improve governance."]
2025-09-10 00:03:46.920 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.data.source_diversity
2025-09-10 00:03:46.988 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:03:49.214 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2226.37 ms)
2025-09-10 00:03:49.214 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.data.source_diversity (2294.15 ms)
2025-09-10 00:03:49.215 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [data.source_diversity] score=4 | rationale=Five distinct sources across multiple domains indicate a strong level of diversity; however, the exact domain coverage is not specified, which limits the score slightly.
2025-09-10 00:03:49.215 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [data.source_diversity] gaps=['Domain mix unknown → tag each source to domain (e.g., ERP, CRM, Support) → show at least 3 domains represented (unlocks score 5).']
2025-09-10 00:03:49.215 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.democratization.self_service
2025-09-10 00:03:49.255 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:03:52.051 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2795.94 ms)
2025-09-10 00:03:52.051 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.democratization.self_service (2836.09 ms)
2025-09-10 00:03:52.051 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [democratization.self_service] score=2 | rationale=Creator share is 40% but lacks department breadth and growth evidence; only two creators present limits overall impact.
2025-09-10 00:03:52.051 | INFO     | bi_tracker_agent.llm_engine:score_metric:1050 - [democratization.self_service] flags=['growth_unknown', 'coverage_unknown']
2025-09-10 00:03:52.051 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [democratization.self_service] gaps=['Department spread unclear → report creators by department and coverage % → reach ≥60% dept coverage (unlocks score 4).', 'Trend stability not demonstrated → include 7d/28d DAU series with seasonality notes → ≥4 weeks stable/increasing (unlocks score 5).']
2025-09-10 00:03:52.052 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.decision.traceability
2025-09-10 00:03:52.088 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:03:54.151 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2062.98 ms)
2025-09-10 00:03:54.151 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.decision.traceability (2098.99 ms)
2025-09-10 00:03:54.151 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [decision.traceability] score=2 | rationale=Only 2 decisions are linked with evidence, which is 100%, but the recency is unclear as no dates are provided. This limits the score significantly.
2025-09-10 00:03:54.151 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [decision.traceability] gaps=['Recency unclear → provide decision dates to assess if they fall within the last 30–60 days.']
2025-09-10 00:03:54.152 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.weekly_active_trend
2025-09-10 00:03:54.182 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:03:57.006 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2823.36 ms)
2025-09-10 00:03:57.006 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.weekly_active_trend (2854.46 ms)
2025-09-10 00:03:57.006 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [usage.weekly_active_trend] score=3 | rationale=The WAU trajectory appears flat with some noise, as there are only a few distinct users active across the weeks. The biggest limiter is the sparse sample size, which raises questions about the reliability of the trend.
2025-09-10 00:03:57.006 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [usage.weekly_active_trend] gaps=['Sample size is small; provide WAU counts for the last 4 weeks to assess stability and potential growth.']
2025-09-10 00:03:57.006 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.retention_4w
2025-09-10 00:03:57.045 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:03:59.442 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2397.57 ms)
2025-09-10 00:03:59.443 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.retention_4w (2436.36 ms)
2025-09-10 00:03:59.443 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [usage.retention_4w] score=1 | rationale=Retention is below 15% with only one user returning from the week-1 cohort, indicating a significant engagement issue. The lack of sufficient data and cohort composition limits the ability to analyze retention effectively.
2025-09-10 00:03:59.443 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [usage.retention_4w] gaps=['Cohort composition unknown → report cohort size and retention by persona/BU → reach ≥15% overall with clear segment drivers (unlocks score 2).']
2025-09-10 00:03:59.443 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.features.export_rate
2025-09-10 00:03:59.477 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:04:02.044 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2567.62 ms)
2025-09-10 00:04:02.045 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.features.export_rate (2601.36 ms)
2025-09-10 00:04:02.045 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [features.export_rate] score=1 | rationale=No export or download actions were recorded, indicating less than 5% egress activity; governance status is also unclear.
2025-09-10 00:04:02.045 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [features.export_rate] gaps=['No evidence of export activity; add export actions to assess egress posture.']
2025-09-10 00:04:02.045 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.features.alerts_usage
2025-09-10 00:04:02.114 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:04:04.905 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2790.93 ms)
2025-09-10 00:04:04.905 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.features.alerts_usage (2860.06 ms)
2025-09-10 00:04:04.905 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [features.alerts_usage] score=3 | rationale=There is a limited but meaningful adoption of alerts and subscriptions with a few unique users; however, the breadth across business units is unclear and delivery reliability is not fully assessed due to the lack of failure data.
2025-09-10 00:04:04.905 | INFO     | bi_tracker_agent.llm_engine:score_metric:1050 - [features.alerts_usage] flags=['coverage_unknown']
2025-09-10 00:04:04.905 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [features.alerts_usage] gaps=['BU spread unknown → count unique alert/subscription users per BU and assess delivery success → reach moderate adoption across ≥3 BUs (unlocks score 4).']
2025-09-10 00:04:04.906 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.reliability.sla_breach_streaks
2025-09-10 00:04:04.979 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:04:07.715 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2736.36 ms)
2025-09-10 00:04:07.716 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.reliability.sla_breach_streaks (2809.86 ms)
2025-09-10 00:04:07.716 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [reliability.sla_breach_streaks] score=5 | rationale=All high-priority dashboards have been refreshed on time, indicating no breaches. The only dashboard with a potential breach is of normal priority and has a recent refresh, which minimizes its impact.
2025-09-10 00:04:07.716 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.reliability.error_rate_queries
2025-09-10 00:04:07.776 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:04:09.819 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2042.84 ms)
2025-09-10 00:04:09.819 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.reliability.error_rate_queries (2103.22 ms)
2025-09-10 00:04:09.819 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [reliability.error_rate_queries] score=5 | rationale=No error actions were recorded, indicating a 0% error rate, which is excellent. The absence of any high-impact incidents further supports a top score.
2025-09-10 00:04:09.820 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.governance.pii_coverage
2025-09-10 00:04:09.856 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:04:12.778 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2922.02 ms)
2025-09-10 00:04:12.779 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.governance.pii_coverage (2959.11 ms)
2025-09-10 00:04:12.779 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [governance.pii_coverage] score=3 | rationale=Two dashboards have PII and access policy tags, indicating some level of compliance; however, the absence of these tags in one dashboard creates inconsistency in coverage.
2025-09-10 00:04:12.779 | INFO     | bi_tracker_agent.llm_engine:score_metric:1050 - [governance.pii_coverage] flags=['coverage_inconsistent']
2025-09-10 00:04:12.779 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [governance.pii_coverage] gaps=["Missing PII and access policy tags in 'kpi_sales' dashboard → implement tagging for all dashboards to ensure comprehensive coverage (unlocks score 4)."]
2025-09-10 00:04:12.780 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.governance.lineage_coverage
2025-09-10 00:04:12.845 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:04:16.281 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3435.77 ms)
2025-09-10 00:04:16.282 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.governance.lineage_coverage (3502.11 ms)
2025-09-10 00:04:16.282 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [governance.lineage_coverage] score=3 | rationale=Ownership is present for most dashboards, but the lack of lineage and glossary documentation for one dashboard creates noticeable gaps. The absence of metadata in the sales dashboard is a significant limiter.
2025-09-10 00:04:16.282 | INFO     | bi_tracker_agent.llm_engine:score_metric:1050 - [governance.lineage_coverage] flags=['owner_missing', 'lineage_missing', 'glossary_missing']
2025-09-10 00:04:16.282 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [governance.lineage_coverage] gaps=['Sales dashboard lacks any metadata documentation → ensure all dashboards have at least basic metadata (lineage/glossary) to improve coverage.', 'Lineage and glossary documentation missing for the sales dashboard → enforce metadata standards across all dashboards to achieve ≥80% coverage (unlocks score 4).']
2025-09-10 00:04:16.282 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.data.cost_efficiency
2025-09-10 00:04:16.353 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:04:19.436 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3083.10 ms)
2025-09-10 00:04:19.437 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.data.cost_efficiency (3154.25 ms)
2025-09-10 00:04:19.437 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [data.cost_efficiency] score=4 | rationale=The source mix is healthy with a variety of platforms, and most dashboards are refreshed on time, indicating good efficiency. However, the KPI sales dashboard is stale, which is the main limiter to achieving a higher score.
2025-09-10 00:04:19.437 | INFO     | bi_tracker_agent.llm_engine:score_metric:1050 - [data.cost_efficiency] flags=['stale_assets_present']
2025-09-10 00:04:19.437 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [data.cost_efficiency] gaps=['KPI sales dashboard is stale; ensure it is refreshed within SLA to eliminate staleness and unlock a score of 5.']
2025-09-10 00:04:19.437 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.democratization.dept_coverage
2025-09-10 00:04:19.479 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:04:21.967 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2487.47 ms)
2025-09-10 00:04:21.967 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.democratization.dept_coverage (2529.54 ms)
2025-09-10 00:04:21.967 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [democratization.dept_coverage] score=3 | rationale=Creators are present in 2 out of 3 departments, indicating some level of democratization; however, the total number of departments is unknown, limiting the confidence in the coverage percentage.
2025-09-10 00:04:21.967 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [democratization.dept_coverage] gaps=['Total number of departments unknown → report total departments and creator presence per department to clarify coverage percentage.']
2025-09-10 00:04:21.970 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.dau_mau
2025-09-10 00:04:22.021 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:04:24.003 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (1981.83 ms)
2025-09-10 00:04:24.003 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.dau_mau (2033.39 ms)
2025-09-10 00:04:24.003 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [usage.dau_mau] score=1 | rationale=Stickiness cannot be reliably computed due to severe data sparsity; only 4 distinct users are recorded over the last 30 days, with no stable daily coverage.
2025-09-10 00:04:24.003 | INFO     | bi_tracker_agent.llm_engine:score_metric:1050 - [usage.dau_mau] flags=['data_sparsity']
2025-09-10 00:04:24.003 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [usage.dau_mau] gaps=['Insufficient daily coverage to compute DAU/MAU reliably; need more user events across multiple days.']
2025-09-10 00:04:24.003 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.creators_ratio
2025-09-10 00:04:24.063 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:04:26.338 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2274.94 ms)
2025-09-10 00:04:26.338 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.creators_ratio (2334.83 ms)
2025-09-10 00:04:26.338 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [usage.creators_ratio] score=1 | rationale=There are no creators among the active users, indicating a lack of enablement; the absence of creator roles limits any positive assessment.
2025-09-10 00:04:26.338 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [usage.creators_ratio] gaps=['No creators present → increase creator engagement to achieve at least 8% creator share for improvement.']
2025-09-10 00:04:26.338 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.session_depth
2025-09-10 00:04:26.364 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:04:28.807 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2443.42 ms)
2025-09-10 00:04:28.807 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.session_depth (2468.81 ms)
2025-09-10 00:04:28.807 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [usage.session_depth] score=1 | rationale=Average session duration is below 90 seconds with only 1 page per session, indicating very low engagement; the lack of repeat usage further limits the score.
2025-09-10 00:04:28.807 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [usage.session_depth] gaps=['No evidence of repeat usage; instrument repeats_per_week for a clearer understanding of user engagement.']
2025-09-10 00:04:28.808 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.drilldown
2025-09-10 00:04:28.872 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:04:32.574 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3702.32 ms)
2025-09-10 00:04:32.576 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.drilldown (3768.35 ms)
2025-09-10 00:04:32.576 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [usage.drilldown] score=1 | rationale=There are no drill actions recorded, indicating less than 8% usage; this highly concentrated usage limits the score.
2025-09-10 00:04:32.576 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [usage.drilldown] gaps=['No drill actions recorded → report drilldown usage to assess potential adoption.', 'Department spread unknown → include user mapping by department to evaluate breadth.', 'Stability unverified → provide timestamps for any future drill actions to assess stability.']
2025-09-10 00:04:32.577 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.reliability.refresh_timeliness
2025-09-10 00:04:32.643 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:04:37.362 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (4718.74 ms)
2025-09-10 00:04:37.362 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.reliability.refresh_timeliness (4785.37 ms)
2025-09-10 00:04:37.362 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [reliability.refresh_timeliness] score=1 | rationale=Only 0% of high-priority dashboards are within SLA, with the last refresh being 3 days late; this chronic staleness severely impacts trust.
2025-09-10 00:04:37.362 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [reliability.refresh_timeliness] gaps=['Chronic staleness in high-priority dashboards; immediate action required to refresh and meet SLA.']
2025-09-10 00:04:37.363 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.features.cross_links
2025-09-10 00:04:37.403 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:04:39.361 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (1957.68 ms)
2025-09-10 00:04:39.361 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.features.cross_links (1998.40 ms)
2025-09-10 00:04:39.361 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [features.cross_links] score=1 | rationale=No dashboards have links or link usage, indicating a complete lack of connectivity and engagement. This severely limits the ability to navigate between dashboards effectively.
2025-09-10 00:04:39.361 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [features.cross_links] gaps=['No links present → implement cross-linking between dashboards to enhance navigation and user journey.']
2025-09-10 00:04:39.361 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.governance.coverage
2025-09-10 00:04:39.433 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:04:41.936 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2502.91 ms)
2025-09-10 00:04:41.936 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.governance.coverage (2574.56 ms)
2025-09-10 00:04:41.936 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [governance.coverage] score=1 | rationale=No certifications or owners present for the dashboard, leading to a complete lack of trust and governance. This is a critical gap that severely limits the overall score.
2025-09-10 00:04:41.936 | INFO     | bi_tracker_agent.llm_engine:score_metric:1050 - [governance.coverage] flags=['missing_owner', 'missing_certification']
2025-09-10 00:04:41.936 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [governance.coverage] gaps=['Missing owner and certification → assign clear ownership and ensure certification to improve governance.']
2025-09-10 00:04:41.936 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.data.source_diversity
2025-09-10 00:04:41.964 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:04:44.124 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2160.81 ms)
2025-09-10 00:04:44.125 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.data.source_diversity (2188.19 ms)
2025-09-10 00:04:44.125 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [data.source_diversity] score=1 | rationale=Only a single source is present, indicating a lack of variety and potential vendor risk. The absence of additional sources limits the overall score significantly.
2025-09-10 00:04:44.125 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [data.source_diversity] gaps=['Domain mix unknown → tag each source to domain (ERP/CRM/Support) → show ≥3 domains represented (unlocks score 4).']
2025-09-10 00:04:44.125 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.democratization.self_service
2025-09-10 00:04:44.184 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:04:46.079 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (1894.94 ms)
2025-09-10 00:04:46.080 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.democratization.self_service (1954.56 ms)
2025-09-10 00:04:46.080 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [democratization.self_service] score=1 | rationale=There are no creators among the active users, indicating a lack of self-service maturity; this severely limits any potential for growth or departmental breadth.
2025-09-10 00:04:46.080 | INFO     | bi_tracker_agent.llm_engine:score_metric:1050 - [democratization.self_service] flags=['no_creators']
2025-09-10 00:04:46.080 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [democratization.self_service] gaps=['No creators present → add creator roles to user base to improve score.']
2025-09-10 00:04:46.080 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.decision.traceability
2025-09-10 00:04:46.133 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:04:48.446 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2313.33 ms)
2025-09-10 00:04:48.447 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.decision.traceability (2366.52 ms)
2025-09-10 00:04:48.447 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [decision.traceability] score=1 | rationale=No decisions are linked with dashboards or evidence, indicating a lack of traceability and support for recent decisions.
2025-09-10 00:04:48.447 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [decision.traceability] gaps=['No decisions linked with evidence or dashboards → compute % of decisions with evidence to improve score.']
2025-09-10 00:04:48.447 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.weekly_active_trend
2025-09-10 00:04:48.488 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:04:51.372 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2884.10 ms)
2025-09-10 00:04:51.372 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.weekly_active_trend (2924.92 ms)
2025-09-10 00:04:51.372 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [usage.weekly_active_trend] score=3 | rationale=The WAU trajectory appears flat with some noise, as there are only a few distinct users active in the last week. The limited sample size and lack of consistent activity across the weeks are the main limitations.
